X,Y,_id,timestamp,media_id,location_i,lat,lng,likes_coun,attributio,tags,comments_c,comments_d,imageURL,date_time,weekday,day_of_mon,hour,minute,tags_str,comment_1,food_ltl_1
325451.595930387149565,586402.665158297051676,ObjectId(56cfb0d2b7316e000178e908),1455558435,1185632550710828996_1991524246,1013601809.000000000000000,41.948271200000001,-88.026376200000001,64,,"[""eattheburbs"",""nutrition"",""chicagoeats"",""fabfoodchicago"",""foodie"",""middleterranean"",""foodporn"",""foodphotography"",""312food"",""eater_chicago"",""delicious"",""hautecuisines"",""dailyfoodfeed"",""cleaneats"",""mealprep"",""onthetable"",""feedfeed"",""steakbowl"",""glutenfree",4,"[{""created_time"":""1455558477"",""text"":""#glutenfree #nomnom #nutrition #cleaneats #foodie #foodphotography #foodpics #foodporn #chicagoeats #chicagofoodie #chicagofoodmag #chicagofoodauthority #likefoodchicago #feedfeed #onthetable #instafood #dailyfoodfee",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12724750_1072345116156203_1803007825_n.jpg?ig_cache_key=MTE4NTYzMjU1MDcxMDgyODk5Ng%3D%3D.2.l,2016-02-15 12:47:15,0,15,12,47,"""eattheburbs, nutrition, chicagoeats, fabfoodchicago, foodie, middleterranean, foodporn, foodphotography, 312food, eater_chicago, delicious, hautecuisines, dailyfoodfeed, cleaneats, mealprep, onthetable, feedfeed, steakbowl, glutenfree, chicagofoodmag, f",,"""dish, food, curry, flower, teriyaki, vegetable, spaghetti, condiment"""
361323.752903611399233,549596.330996947130188,ObjectId(56cfb0e6b7316e000178e925),1455741121,1187165029166632699_342598986,252241506.000000000000000,41.614936299999997,-87.597565099999997,18,,"[""real"",""blackhistory"",""art"",""westside5thward"",""weeating"",""instapic"",""dipit"",""foodorn"",""imup"",""artismytherapy"",""trueartist"",""chicagosfinest"",""westside"",""blackowned"",""theraputic"",""haroldschicken79"",""llfe"",""backwood"",""powertothepeople"",""instagood"",""instaar",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12747773_102663436791712_1921538000_n.jpg?ig_cache_key=MTE4NzE2NTAyOTE2NjYzMjY5OQ%3D%3D.2,2016-02-17 15:32:01,2,17,15,32,"""real, blackhistory, art, westside5thward, weeating, instapic, dipit, foodorn, imup, artismytherapy, trueartist, chicagosfinest, westside, blackowned, theraputic, haroldschicken79, llfe, backwood, powertothepeople, instagood, instaart, doitlegalordontdoi",,"""dish, food, meal, fried food, pakora, fritter, breakfast, onion ring, potato wedges, poultry"""
354319.298497984185815,556417.781101338332519,ObjectId(56cfb0fe12779c00011d1889),1455555149,1185604984176017411_2293713999,285395213.000000000000000,41.676858742000000,-87.680980405000000,6,,"[""mcdonalds"",""bigmac""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12749851_1521742434788877_502205953_n.jpg?ig_cache_key=MTE4NTYwNDk4NDE3NjAxNzQxMQ%3D%3D.2,2016-02-15 11:52:29,0,15,11,52,"""mcdonalds, bigmac""",,"""food, cheeseburger, dish, breakfast sandwich, hamburger, meal, b\u00e1nh m\u00ec, teriyaki, submarine sandwich, sandwich"""
303691.320921719714534,602034.535395737504587,ObjectId(56cfb108bb64b50001c76f52),1456184131,1190881267940413435_32554178,47568886.000000000000000,42.089410641000001,-88.288715850000003,4,,[],2,"[{""created_time"":""1456192037"",""text"":""Shits legit huh?"",""from"":{""username"":""slowsol"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12552262_772590832875527_983785670_a.jpg"",""id"":""15836352"",""full_name"":""""},""id"":""119094758846819",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10632412_173082629736657_1642789598_n.jpg?ig_cache_key=MTE5MDg4MTI2Nzk0MDQxMzQzNQ%3D%3D.2,2016-02-22 18:35:31,0,22,18,35,"""""",,"""meat pie, food, dish, muffuletta, meal, italian food, torte, pizza, salami, breakfast"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15ebb64b5000166a73a),1456257225,1191494425222283563_180548807,497143793.000000000000000,41.886539499999998,-87.648330700000002,38,,[],5,"[{""created_time"":""1456260490"",""text"":""Love"",""from"":{""username"":""minusmanhattan"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/927090_1015535375124836_1510859302_a.jpg"",""id"":""120519"",""full_name"":""Chase Turner ✌🏻""},""id"":""11",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12783222_1730777120484548_1218225979_n.jpg?ig_cache_key=MTE5MTQ5NDQyNTIyMjI4MzU2Mw%3D%3D.2,2016-02-23 14:53:45,1,23,14,53,"""""",,"""dish, food, laksa, noodle, s\u014dmen, noodle soup, soup, lunch, ingredient"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15ebb64b5000166a73b),1456114499,1190297156179968287_2919335,497143793.000000000000000,41.886539499999998,-87.648330700000002,20,,[],2,"[{""created_time"":""1456115899"",""text"":""😋"",""from"":{""username"":""illestxout"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12547166_773506439445848_1972918094_a.jpg"",""id"":""268159207"",""full_name"":""CHÏNØDÏNØ""},""id"":""119030889",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716484_979175532198430_1753167786_n.jpg?ig_cache_key=MTE5MDI5NzE1NjE3OTk2ODI4Nw%3D%3D.2,2016-02-21 23:14:59,6,21,23,14,"""""",,"""dish, food, laksa, meal, gumbo, soup, ingredient, vegetable"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15ebb64b5000166a73c),1456111354,1190270772890030550_2967397291,497143793.000000000000000,41.886539499999998,-87.648330700000002,6,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12729645_441429409384969_260875231_n.jpg?ig_cache_key=MTE5MDI3MDc3Mjg5MDAzMDU1MA%3D%3D.2,2016-02-21 22:22:34,6,21,22,22,"""""",,"""dish, food, hokkien mee, laksa, noodle, noodle soup, soup, fast food restaurant, chinese food"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15ebb64b5000166a73f),1456083718,1190038941224412847_368446032,497143793.000000000000000,41.886539499999998,-87.648330700000002,7,,"[""ramentakeya"",""bbqeel"",""chicago""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12728473_216735282011356_89161357_n.jpg?ig_cache_key=MTE5MDAzODk0MTIyNDQxMjg0Nw%3D%3D.2.l,2016-02-21 14:41:58,6,21,14,41,"""ramentakeya, bbqeel, chicago""",,"""dish, food, tsukudani, seaweed, soup"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15ebb64b5000166a741),1456036698,1189644508753692144_182189224,497143793.000000000000000,41.886539499999998,-87.648330700000002,24,,[],1,"[{""created_time"":""1456038742"",""text"":""Misoya or Takeya?"",""from"":{""username"":""_jingzeng"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12362433_1735237420033587_1127553592_a.jpg"",""id"":""242658734"",""full_name"":""""},""id"":""118966165",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1168551_244334872567657_599295333_n.jpg?ig_cache_key=MTE4OTY0NDUwODc1MzY5MjE0NA%3D%3D.2,2016-02-21 01:38:18,6,21,1,38,"""""",,"""dish, food, udon, vegetable, noodle soup, flower, noodle, soup, ingredient, condiment"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15fbb64b5000166a749),1455910790,1188588318472835800_19819131,497143793.000000000000000,41.886539499999998,-87.648330700000002,14,,"[""nomnomnom"",""ramen""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1173137_1263763200317394_1179636932_n.jpg?ig_cache_key=MTE4ODU4ODMxODQ3MjgzNTgwMA%3D%3D.2,2016-02-19 14:39:50,4,19,14,39,"""nomnomnom, ramen""",,"""dish, food, noodle, soup, char siu, pork belly"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15fbb64b5000166a74b),1455905474,1188543723834780165_4058145,497143793.000000000000000,41.886539499999998,-87.648330700000002,22,,"[""salmon"",""foodiegram"",""foodgasm""]",5,"[{""created_time"":""1455905588"",""text"":""Looks so yummmmmmmmm"",""from"":{""username"":""patricia_nguyen86"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/10723945_774284999384277_789524571_a.jpg"",""id"":""23470166"",""full_name"":""I tell jok",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716818_570954193061634_1251709928_n.jpg?ig_cache_key=MTE4ODU0MzcyMzgzNDc4MDE2NQ%3D%3D.2.l,2016-02-19 13:11:14,4,19,13,11,"""salmon, foodiegram, foodgasm""",,"""food, dish, teriyaki, tree, seafood, vegetable, matsutake, chinese food, ingredient, fruit"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15fbb64b5000166a74c),1455824326,1187863000079287525_34230912,497143793.000000000000000,41.886539499999998,-87.648330700000002,24,,"[""ramen""]",1,"[{""created_time"":""1455828159"",""text"":""Drool"",""from"":{""username"":""softshellcrab"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12394079_121784674863508_1405157224_a.jpg"",""id"":""8082683"",""full_name"":""""},""id"":""1187895158764357539""",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/10299865_1516978135274780_1167955810_n.jpg?ig_cache_key=MTE4Nzg2MzAwMDA3OTI4NzUyNQ%3D%3D.2,2016-02-18 14:38:46,3,18,14,38,"""ramen""",,"""food, dish, laksa, noodle, meal, noodle soup, soup, ingredient, char siu"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15fbb64b5000166a74e),1455760751,1187329697860936882_8144472,497143793.000000000000000,41.886539499999998,-87.648330700000002,313,,"[""carbiebarbie"",""eeeeeats"",""feedthebooty""]",27,"[{""created_time"":""1455836060"",""text"":""Thanks babe! @sherriesavorsthecity"",""from"":{""username"":""christinaslaton"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12139595_577047275767771_2075468360_a.jpg"",""id"":""8144472"",""full_name""",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12502054_450179688503834_1647205735_n.jpg?ig_cache_key=MTE4NzMyOTY5Nzg2MDkzNjg4Mg%3D%3D.2.l,2016-02-17 20:59:11,2,17,20,59,"""carbiebarbie, eeeeeats, feedthebooty""",,"""meal, dim sum food, dish, food, lunch, galbi, dinner, chinese food, restaurant"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15fbb64b5000166a74f),1455754370,1187276168466001723_1745783322,497143793.000000000000000,41.886539499999998,-87.648330700000002,17,,"[""kimchiramen"",""foodiechicago"",""japanesefood"",""misoramen"",""chicagocraves"",""ramen"",""japaneserestaurant"",""chicagoeater"",""tonkotsuramen"",""chicagofoodmag"",""bestfoodchicago"",""chicago"",""instafood"",""ramenbar"",""shoyuramen"",""chicagodowntown"",""ramentakeya"",""tonkot",0,[],https://scontent.cdninstagram.com/t51.2885-15/e35/12728629_815839355193447_1812486876_n.jpg?ig_cache_key=MTE4NzI3NjE2ODQ2NjAwMTcyMw%3D%3D.2,2016-02-17 19:12:50,2,17,19,12,"""kimchiramen, foodiechicago, japanesefood, misoramen, chicagocraves, ramen, japaneserestaurant, chicagoeater, tonkotsuramen, chicagofoodmag, bestfoodchicago, chicago, instafood, ramenbar, shoyuramen, chicagodowntown, ramentakeya, tonkotsu, fultonmarket,",,"""sukiyaki, dish, osechi, food, advertising, clip art, flyer"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15fbb64b5000166a750),1455732584,1187093418596122337_1942062,497143793.000000000000000,41.886539499999998,-87.648330700000002,22,,"[""ramen""]",2,"[{""created_time"":""1455741329"",""text"":""😭"",""from"":{""username"":""mon65"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/10413106_802605259770561_548287711_a.jpg"",""id"":""5240570"",""full_name"":""""},""id"":""1187166772837498729""},{""created_time"":""",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12729548_812345802226377_917602976_n.jpg?ig_cache_key=MTE4NzA5MzQxODU5NjEyMjMzNw%3D%3D.2,2016-02-17 13:09:44,2,17,13,9,"""ramen""",,"""dish, food, meal, lunch, soup, osechi, noodle, chinese food"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15fbb64b5000166a751),1455686433,1186706274782609468_1412937367,497143793.000000000000000,41.886539499999998,-87.648330700000002,81,,"[""chicagoeats"",""allday"",""foodie"",""asiansoups"",""foodporn"",""foodwithfriends"",""fultonmarketdistrict"",""spicymiso"",""noodlesoups"",""forkyeah"",""oodlesofnoodles"",""foodlove"",""foodgram"",""foodobsessed"",""westloop"",""foodgasm"",""thefoodiest"",""foodpic"",""ramen"",""foodstagr",3,"[{""created_time"":""1455686768"",""text"":""#foodlife #chicagofood #chicago #chicagoeats #chitowneats #thefoodiest #droolworthy #forkyeah #ramen #allday #spicymiso #asianeats #asiannoms #noodlesoups #asiansoups #chicagofoodscene #foodporn #foodie #chicagofoodi",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12748333_811171942341779_1591306922_n.jpg?ig_cache_key=MTE4NjcwNjI3NDc4MjYwOTQ2OA%3D%3D.2,2016-02-17 00:20:33,2,17,0,20,"""chicagoeats, allday, foodie, asiansoups, foodporn, foodwithfriends, fultonmarketdistrict, spicymiso, noodlesoups, forkyeah, oodlesofnoodles, foodlove, foodgram, foodobsessed, westloop, foodgasm, thefoodiest, foodpic, ramen, foodstagram, ftw, chicago, ch",,"""dish, food, laksa, sukiyaki, noodle, noodle soup, chinese food, soup, broth, pho"""
356852.423511147091631,579727.528811578289606,ObjectId(56cfb15fbb64b5000166a754),1455509513,1185222161544049995_2881474156,497143793.000000000000000,41.886539499999998,-87.648330700000002,21,,"[""chicagoeats"",""chicagoramen"",""spicychickenpaitan"",""westloop"",""ramentakeya"",""chicagofoodlist""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12747812_179760732394568_126136321_n.jpg?ig_cache_key=MTE4NTIyMjE2MTU0NDA0OTk5NQ%3D%3D.2,2016-02-14 23:11:53,6,14,23,11,"""chicagoeats, chicagoramen, spicychickenpaitan, westloop, ramentakeya, chicagofoodlist""",,"""malaysian food, dish, food, batchoy, laksa, sukiyaki, noodle, curry, kare kare, noodle soup"""
321706.396199529117439,601132.686837315326557,ObjectId(56cfb173bb64b5000166a778),1456097540,1190154887232149292_190662740,214371077.000000000000000,42.081000000000003,-88.070999999999998,17,,"[""parli"",""ipda"",""debate""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/926317_1713900748846834_1819016495_n.jpg?ig_cache_key=MTE5MDE1NDg4NzIzMjE0OTI5Mg%3D%3D.2.l,2016-02-21 18:32:20,6,21,18,32,"""parli, ipda, debate""",,"""motif, pattern, seafood"""
321706.396199529117439,601132.686837315326557,ObjectId(56cfb174bb64b5000166a787),1455909368,1188576388954472497_2309555783,214371077.000000000000000,42.081000000000003,-88.070999999999998,5,,"[""fccla"",""jhhs"",""harpercollege"",""lolamariethedeafdalmatian""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12747686_501934413321730_768785424_n.jpg?ig_cache_key=MTE4ODU3NjM4ODk1NDQ3MjQ5Nw%3D%3D.2,2016-02-19 14:16:08,4,19,14,16,"""fccla, jhhs, harpercollege, lolamariethedeafdalmatian""",,"""antipasto, canap\u00e9, meze, meal, brunch, dish, produce, food, finger food, platter"""
321706.396199529117439,601132.686837315326557,ObjectId(56cfb174bb64b5000166a78b),1455901406,1188509599890883514_1486122255,214371077.000000000000000,42.081000000000003,-88.070999999999998,53,,[],7,"[{""created_time"":""1455901638"",""text"":""So u think ur 100% gonna win or maybe 99%???"",""from"":{""username"":""kateorlovsky"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12729497_1679211112367222_1074294383_a.jpg"",""id"":""145361150"",""",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12748229_1510466969260694_193890704_n.jpg?ig_cache_key=MTE4ODUwOTU5OTg5MDg4MzUxNA%3D%3D.2.l,2016-02-19 12:03:26,4,19,12,3,"""""",,"""buttercream, cake, food, birthday cake, icing, dessert, sculpture, torte"""
321706.396199529117439,601132.686837315326557,ObjectId(56cfb175bb64b5000166a7a5),1455557750,1185626800485097843_239006591,214371077.000000000000000,42.081000000000003,-88.070999999999998,25,,"[""cute"",""collegelife"",""atschool"",""loveit"",""random"",""plantlife"",""saf"",""indoorplants"",""perfection"",""youknowyouwantit"",""natural"",""perfect"",""boredaf"",""decor"",""like4like"",""neverforget"",""livelovelaugh"",""realtime"",""haf"",""instagood"",""yass"",""goodvibes"",""pretty"",""",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12729552_960786797289685_1715260803_n.jpg?ig_cache_key=MTE4NTYyNjgwMDQ4NTA5Nzg0Mw%3D%3D.2,2016-02-15 12:35:50,0,15,12,35,"""cute, collegelife, atschool, loveit, random, plantlife, saf, indoorplants, perfection, youknowyouwantit, natural, perfect, boredaf, decor, like4like, neverforget, livelovelaugh, realtime, haf, instagood, yass, goodvibes, pretty, smh, cameraphone, bored,",,"""flower, food, dish, flowering plant, plant, viola, lemongrass, floral design, vegetable, ingredient"""
347657.842185794375837,582172.686402504332364,ObjectId(56cfb177bb64b5000166a7a6),1456098030,1190158997842603018_24197346,246064074.000000000000000,41.909160600000000,-87.758911100000006,38,,[],2,"[{""created_time"":""1456098284"",""text"":""Jerk steak shit be a hit"",""from"":{""username"":""moestill_finessin"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/1170097_155922738110972_167231393_a.jpg"",""id"":""1504356757"",""full_name"":""Josh",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12747768_1722665321350846_979962265_n.jpg?ig_cache_key=MTE5MDE1ODk5Nzg0MjYwMzAxOA%3D%3D.2,2016-02-21 18:40:30,6,21,18,40,"""""",,"""brisket, food, dish, meal, rib eye steak, roast beef, longaniza, steak, carne asada, galbi"""
357454.859390486613847,584892.484422771609388,ObjectId(56cfb190bb64b5000166a7ba),1456287363,1191747243292831434_207315330,290950243.000000000000000,41.932994899999997,-87.640569999999997,7,,"[""strugglingartist"",""breakfast"",""latteart"",""stillstruggling""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12747786_506477406206475_862764395_n.jpg?ig_cache_key=MTE5MTc0NzI0MzI5MjgzMTQzNA%3D%3D.2,2016-02-23 23:16:03,1,23,23,16,"""strugglingartist, breakfast, latteart, stillstruggling""",,"""meal, dish, food, breakfast, cheonggukjang, ingredient"""
357454.859390486613847,584892.484422771609388,ObjectId(56cfb190bb64b5000166a7bb),1456283300,1191713158646598448_263664737,290950243.000000000000000,41.932994899999997,-87.640569999999997,59,,"[""eaterchicago"",""31"",""chicagofoodgame"",""chicagofoodauthority""]",4,"[{""created_time"":""1456284185"",""text"":""Better indeed. MFK is the jam"",""from"":{""username"":""chicagofoodgame"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/10919093_958664960818191_1223517964_a.jpg"",""id"":""1363040807"",""full_name"":""Chicagofo",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12748293_626447814160309_335893475_n.jpg?ig_cache_key=MTE5MTcxMzE1ODY0NjU5ODQ0OA%3D%3D.2,2016-02-23 22:08:20,1,23,22,8,"""eaterchicago, 31, chicagofoodgame, chicagofoodauthority""",,"""food, invertebrate, dish, seafood, molluscs, shellfish, bivalvia, oyster"""
357454.859390486613847,584892.484422771609388,ObjectId(56cfb190bb64b5000166a7bc),1456273668,1191632355979209008_184940041,290950243.000000000000000,41.932994899999997,-87.640569999999997,8,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12750252_1522151931420512_666479577_n.jpg?ig_cache_key=MTE5MTYzMjM1NTk3OTIwOTAwOA%3D%3D.2,2016-02-23 19:27:48,1,23,19,27,"""""",,"""dish, food, pot roast, pho, lamb and mutton, meal, broth, soup, seafood"""
357454.859390486613847,584892.484422771609388,ObjectId(56cfb190bb64b5000166a7bf),1456173966,1190795994367376576_1382213694,290950243.000000000000000,41.932994899999997,-87.640569999999997,54,,"[""oysters"",""eeeeeats"",""chicagofoodauthority""]",1,"[{""created_time"":""1456185695"",""text"":""Wow great price!"",""from"":{""username"":""georgehejna"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12729501_1384073938275196_467531667_a.jpg"",""id"":""2969400964"",""full_name"":""George Hejna""},""i",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12747684_1703578346554274_355515565_n.jpg?ig_cache_key=MTE5MDc5NTk5NDM2NzM3NjU3Ng%3D%3D.2.l,2016-02-22 15:46:06,0,22,15,46,"""oysters, eeeeeats, chicagofoodauthority""",,"""invertebrate, food, flower, oyster, dish, seafood, shellfish, molluscs, vegetable, bivalvia"""
357454.859390486613847,584892.484422771609388,ObjectId(56cfb190bb64b5000166a7c0),1456158178,1190663561297812924_14302582,290950243.000000000000000,41.932994899999997,-87.640569999999997,47,,"[""eeeeeats"",""312food"",""infatuationchi"",""chicagofoodie"",""onmytable"",""vscocam"",""latergram"",""chicagofoodauthority""]",4,"[{""created_time"":""1456158213"",""text"":""#vscocam #chicagofoodauthority #312food #eeeeeats #onmytable #latergram #infatuationchi #chicagofoodie"",""from"":{""username"":""malloryulaszektews"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/1056997",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/924825_501825793322526_1179480679_n.jpg?ig_cache_key=MTE5MDY2MzU2MTI5NzgxMjkyNA%3D%3D.2,2016-02-22 11:22:58,0,22,11,22,"""eeeeeats, 312food, infatuationchi, chicagofoodie, onmytable, vscocam, latergram, chicagofoodauthority""",,"""food, dish, flower, lunch, seafood, meal, vegetable, poultry"""
357454.859390486613847,584892.484422771609388,ObjectId(56cfb190bb64b5000166a7c1),1456108532,1190247095026625470_184940041,290950243.000000000000000,41.932994899999997,-87.640569999999997,27,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12783469_1055445794512314_337509461_n.jpg?ig_cache_key=MTE5MDI0NzA5NTAyNjYyNTQ3MA%3D%3D.2,2016-02-21 21:35:32,6,21,21,35,"""""",,"""dish, food, flower, meal, vegetable, spaghetti, frittata, ingredient, forage fish, poultry"""
357454.859390486613847,584892.484422771609388,ObjectId(56cfb190bb64b5000166a7c2),1456069067,1189916038762900475_184940041,290950243.000000000000000,41.932994899999997,-87.640569999999997,27,,"[""sundaysmokeout""]",0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716890_1005987326141498_1711942813_n.jpg?ig_cache_key=MTE4OTkxNjAzODc2MjkwMDQ3NQ%3D%3D.2,2016-02-21 10:37:47,6,21,10,37,"""sundaysmokeout""",,"""food, dish, roasting, ingredient, cotechino modena, poultry"""
357454.859390486613847,584892.484422771609388,ObjectId(56cfb191bb64b5000166a7cb),1455540670,1185483525072559842_276515454,290950243.000000000000000,41.932994899999997,-87.640569999999997,26,,"[""fabfoodchicago"",""chicagofood"",""valentines"",""312food"",""chicagofoodie"",""eaterchicago"",""chicagofoodgirl"",""alwayshungrychicago"",""chicago"",""chicagofoodauthority""]",2,"[{""created_time"":""1455552952"",""text"":""Pretty cool!"",""from"":{""username"":""localwise.chicago"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/s150x150/12338441_433924623478390_461067926_a.jpg"",""id"":""2362687062"",""full_name"":""Localwise Chicag",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12725075_604215136396507_194183901_n.jpg?ig_cache_key=MTE4NTQ4MzUyNTA3MjU1OTg0Mg%3D%3D.2,2016-02-15 07:51:10,0,15,7,51,"""fabfoodchicago, chicagofood, valentines, 312food, chicagofoodie, eaterchicago, chicagofoodgirl, alwayshungrychicago, chicago, chicagofoodauthority""",,"""dish, food, meal, breakfast, flower, dessert, manti, ingredient, poultry, soup"""
330896.839452054759022,655240.053220709785819,ObjectId(56cfb19cbb64b5000166a813),1455909518,1188577647230595621_423672443,1764713.000000000000000,42.567798600000003,-87.957038900000001,5,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716903_847014922074559_99588607_n.jpg?ig_cache_key=MTE4ODU3NzY0NzIzMDU5NTYyMQ%3D%3D.2,2016-02-19 14:18:38,4,19,14,18,"""""",,"""tour bus service, advertising, hot dog stand, vehicle, fast food, signage"""
330896.839452054759022,655240.053220709785819,ObjectId(56cfb19dbb64b5000166a81d),1455478980,1184966035385216787_1530965634,1764713.000000000000000,42.567798600000003,-87.957038900000001,4,,"[""becausewisconsin""]",2,"[{""created_time"":""1455479032"",""text"":""Love the brat stop! My mom hung out there when she was a teenager and you could drink beer at 18."",""from"":{""username"":""kosullivan77"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/11375130_731809510",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12729695_238240843175758_1651743637_n.jpg?ig_cache_key=MTE4NDk2NjAzNTM4NTIxNjc4Nw%3D%3D.2,2016-02-14 14:43:00,6,14,14,43,"""becausewisconsin""",,"""food, meal, dish, beef mince, ingredient"""
320547.196771332353819,589977.581099418457597,ObjectId(56cfb1d1b7316e0001101c39),1456073595,1189954021000849049_2941074968,247885666.000000000000000,41.980600000000003,-88.085400000000007,0,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716716_1052779634786705_1799569585_n.jpg?ig_cache_key=MTE4OTk1NDAyMTAwMDg0OTA0OQ%3D%3D.2,2016-02-21 11:53:15,6,21,11,53,"""""",,"""meal, dish, food, breakfast, brunch, dessert, business, lunch, restaurant, baked goods"""
320547.196771332353819,589977.581099418457597,ObjectId(56cfb1d2b7316e0001101c3b),1456024596,1189542991361763718_38817841,247885666.000000000000000,41.980600000000003,-88.085400000000007,17,,[],0,[],https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12383143_1745720475659365_948630645_n.jpg?ig_cache_key=MTE4OTU0Mjk5MTM2MTc2MzcxOA%3D%3D.2,2016-02-20 22:16:36,5,20,22,16,"""""",,"""food, dish, mussel, invertebrate, molluscs, seafood, bivalvia, shellfish, spaghetti"""
320547.196771332353819,589977.581099418457597,ObjectId(56cfb1d2b7316e0001101c42),1455753582,1187269562628849834_238182063,247885666.000000000000000,41.980600000000003,-88.085400000000007,18,,"[""brusselssprouts"",""smartpoints"",""instayum"",""weightwatchers"",""honeydijonchicken"",""wfd"",""dinnertime""]",2,"[{""created_time"":""1455754912"",""text"":""This is super! 😍"",""from"":{""username"":""babe_mantra"",""profile_picture"":""https://scontent.cdninstagram.com/t51.2885-19/10268870_910697062294053_1927384585_a.jpg"",""id"":""1681750540"",""full_name"":""Fit Babes + Matcha""},""i",https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/1172949_486074921576453_1092139854_n.jpg?ig_cache_key=MTE4NzI2OTU2MjYyODg0OTgzNA%3D%3D.2,2016-02-17 18:59:42,2,17,18,59,"""brusselssprouts, smartpoints, instayum, weightwatchers, honeydijonchicken, wfd, dinnertime""",,"""food, meal, vegetable, dish, brussels sprout, roasting, flower, breakfast, ingredient, leaf vegetable"""
